Log_ID                               ,Order_ID    ,Trang_Thai   ,Thoi_Gian                  ,Mo_Ta
236d1ab5-816a-4a30-aff9-8f2081b530c7 ,HCM30017503 ,Đang lấy     ,2025-11-29 05:58:39.390655 ,Giao thất bại/Hoàn trả
d2834b29-6bda-41fa-a7c9-06d672dc0e71 ,HCM14693488 ,Mới tạo      ,2025-11-22 01:36:41.730794 ,Shop tạo đơn tại TP.HCM
e110dbc4-fa5e-4865-bdc1-3b7b81b35450 ,HCM14693488 ,Đã điều phối ,2025-11-22 02:06:41.730794 ,Gán cho Shipper SHP_006
65b69339-19b2-484a-892b-1e96a6bbf425 ,HCM14693488 ,Đang giao    ,2025-11-22 04:06:41.730794 ,Shipper đã lấy hàng
687efd12-0b8a-48b8-a2ce-9e377bf4d4bf ,HCM14693488 ,Đã giao      ,2025-11-22 11:06:41.730794 ,Giao thành công
2957c7f0-f5d9-4bbc-9c58-50e92c47b885 ,HCM90093268 ,Mới tạo      ,2025-12-01 00:01:49.274793 ,Shop tạo đơn tại TP.HCM
26e98481-2524-467c-b0a3-86f11f9a91a2 ,HCM90093268 ,Đã điều phối ,2025-12-01 00:31:49.274793 ,Gán cho Shipper SHP_010
67e0a53d-739d-4ec3-842b-0031638bb517 ,HCM90093268 ,Đang giao    ,2025-12-01 02:31:49.274793 ,Shipper đã lấy hàng
e594c5fb-6876-4396-984c-82f93449eb50 ,HCM90093268 ,Đang lấy     ,2025-12-01 06:31:49.274793 ,Giao thất bại/Hoàn trả
d38e9ac9-f3b5-49ed-857d-02453ad9f07e ,HCM19194090 ,Mới tạo      ,2025-11-26 17:23:48.875162 ,Shop tạo đơn tại TP.HCM
dde9b824-c1dd-48a5-8e2b-80406d142699 ,HCM19194090 ,Đã điều phối ,2025-11-26 17:53:48.875162 ,Gán cho Shipper SHP_010
a2c6bfc7-79ab-4c87-b12c-383d256ad3fa ,HCM19194090 ,Đang giao    ,2025-11-26 19:53:48.875162 ,Shipper đã lấy hàng
412dbb67-5409-4f1e-b06f-46aea7f32c9c ,HCM19194090 ,Đang lấy     ,2025-11-27 01:53:48.875162 ,Giao thất bại/Hoàn trả
f6010ec6-2228-4c22-bdde-08f0ddc09141 ,HCM87804760 ,Mới tạo      ,2025-11-21 09:45:34.641588 ,Shop tạo đơn tại TP.HCM
d09756de-7617-4932-8a7b-2c7b739e5b31 ,HCM87804760 ,Đã điều phối ,2025-11-21 10:15:34.641588 ,Gán cho Shipper SHP_002
f2337e42-f83e-4851-9e35-34ebbcd94d3d ,HCM87804760 ,Đang giao    ,2025-11-21 12:15:34.641588 ,Shipper đã lấy hàng
94298a0a-4536-4bfa-bedb-b0b0e04e0693 ,HCM87804760 ,Đã giao      ,2025-11-22 03:15:34.641588 ,Giao thành công
0d095f1b-b617-4793-ab7e-a73ff7bc702d ,HCM71391585 ,Mới tạo      ,2025-11-22 23:27:42.347705 ,Shop tạo đơn tại TP.HCM
17e823c8-28ee-4a5d-876e-d25055cc6ad0 ,HCM71391585 ,Đã điều phối ,2025-11-22 23:57:42.347705 ,Gán cho Shipper SHP_011
b2188f17-fcac-4ee6-9ec9-f8b23bde57c5 ,HCM71391585 ,Đang giao    ,2025-11-23 01:57:42.347705 ,Shipper đã lấy hàng
550b7bc5-97ac-49ac-bf21-c6a99a7da015 ,HCM71391585 ,Đang lấy     ,2025-11-23 21:57:42.347705 ,Giao thất bại/Hoàn trả
7c8d8712-5030-43ec-bd44-bbec1e5398e8 ,HCM66703580 ,Mới tạo      ,2025-12-04 18:30:24.005683 ,Shop tạo đơn tại TP.HCM
7477ed32-c0af-4e7f-b1d5-768d25e058fa ,HCM68104036 ,Mới tạo      ,2025-11-12 02:44:22.330094 ,Shop tạo đơn tại TP.HCM
4d4e1f57-6577-4a01-aea5-d881189583a6 ,HCM68104036 ,Đã điều phối ,2025-11-12 03:14:22.330094 ,Gán cho Shipper SHP_014
3604eeb0-3d8e-4ead-852c-0c4055997858 ,HCM68104036 ,Đang giao    ,2025-11-12 05:14:22.330094 ,Shipper đã lấy hàng
3ddf12ed-2c65-48ed-9f19-b6a5cef0076f ,HCM68104036 ,Đã giao      ,2025-11-13 01:14:22.330094 ,Giao thành công
71a9f78b-fe78-464b-88b2-814453f07ede ,HCM25187619 ,Mới tạo      ,2025-11-11 07:39:17.434870 ,Shop tạo đơn tại TP.HCM
7123d74f-1a3e-40d1-bcba-aac0b93dde8d ,HCM25187619 ,Đã điều phối ,2025-11-11 08:09:17.434870 ,Gán cho Shipper SHP_005
ffece2f9-3752-45e7-8914-b8a849ac1940 ,HCM25187619 ,Đang giao    ,2025-11-11 10:09:17.434870 ,Shipper đã lấy hàng
af8c43a0-348a-488c-8a2e-42b0b2941e5d ,HCM25187619 ,Đang giao    ,2025-11-11 12:09:17.434870 ,Giao thất bại/Hoàn trả
8957b7d5-c1c4-45bf-8969-df46047b93d5 ,HCM30337414 ,Mới tạo      ,2025-11-16 23:02:26.331232 ,Shop tạo đơn tại TP.HCM
90242678-ced4-49b2-af87-43316387d0f8 ,HCM30337414 ,Đã điều phối ,2025-11-16 23:32:26.331232 ,Gán cho Shipper SHP_004
323ff039-842b-4323-ae1d-8dabed1c4dc7 ,HCM30337414 ,Đang giao    ,2025-11-17 01:32:26.331232 ,Shipper đã lấy hàng
81072bbd-68ab-4f1a-842a-432ae84e3e56 ,HCM30337414 ,Đã giao      ,2025-11-17 08:32:26.331232 ,Giao thành công
496764e3-cb46-4a17-b503-5a0abc428424 ,HCM58292558 ,Mới tạo      ,2025-11-29 13:30:59.756522 ,Shop tạo đơn tại TP.HCM
b1299054-1fd4-4a96-95c9-8554777ceb91 ,HCM58292558 ,Đã điều phối ,2025-11-29 14:00:59.756522 ,Gán cho Shipper SHP_007
217db4c1-9ad6-49c5-a405-30a24a0229f4 ,HCM58292558 ,Đang giao    ,2025-11-29 16:00:59.756522 ,Shipper đã lấy hàng
4eb78cdc-48fc-4c5c-9417-acf769a802bf ,HCM58292558 ,Đang lấy     ,2025-11-30 10:00:59.756522 ,Giao thất bại/Hoàn trả
a3148b05-0593-48ae-bbd7-431424a7ea85 ,HCM15902986 ,Mới tạo      ,2025-12-04 13:41:12.080636 ,Shop tạo đơn tại TP.HCM
2b37ed1c-fe9f-415e-b308-e3e40dd03460 ,HCM9134289  ,Mới tạo      ,2025-11-24 08:16:40.064149 ,Shop tạo đơn tại TP.HCM
2b11f28d-a777-4df9-a8c7-1db74786fb8e ,HCM57632021 ,Mới tạo      ,2025-12-04 09:57:14.057707 ,Shop tạo đơn tại TP.HCM
7334d807-4775-46c6-9468-2cfec3c3c038 ,HCM82588898 ,Mới tạo      ,2025-11-26 20:57:31.715713 ,Shop tạo đơn tại TP.HCM
d4e06151-ce11-4f26-b472-f1d7565e7d5a ,HCM82588898 ,Đã điều phối ,2025-11-26 21:27:31.715713 ,Gán cho Shipper SHP_015
5f57c199-5807-4408-8490-768ca5a2671e ,HCM82588898 ,Đang giao    ,2025-11-26 23:27:31.715713 ,Shipper đã lấy hàng
55ab2ca9-a267-4365-9bd4-fe6e68da26b6 ,HCM82588898 ,Hoàn trả     ,2025-11-27 04:27:31.715713 ,Giao thất bại/Hoàn trả
f3682c56-01b0-4680-a44e-61c68b48d4f3 ,HCM13966535 ,Mới tạo      ,2025-12-04 11:51:47.993346 ,Shop tạo đơn tại TP.HCM
c6deae44-d185-40c0-8030-c9d397e291fd ,HCM20645855 ,Mới tạo      ,2025-11-30 07:16:53.739734 ,Shop tạo đơn tại TP.HCM
dc5f01de-5bfb-4988-8193-399791415240 ,HCM20645855 ,Đã điều phối ,2025-11-30 07:46:53.739734 ,Gán cho Shipper SHP_009
ab4eaa29-b1ae-4371-8334-03b4e9502a94 ,HCM20645855 ,Đang giao    ,2025-11-30 09:46:53.739734 ,Shipper đã lấy hàng
b87cd2d0-cd3e-466a-8bc5-f95b009a015f ,HCM20645855 ,Hoàn trả     ,2025-12-01 06:46:53.739734 ,Giao thất bại/Hoàn trả
818d7373-aa97-4c82-98f1-8e9a6750a6c2 ,HCM18662113 ,Mới tạo      ,2025-11-11 07:42:18.311696 ,Shop tạo đơn tại TP.HCM
8a0aa8ba-74be-4025-8ec1-0ae568fea6bf ,HCM47611925 ,Mới tạo      ,2025-12-05 07:12:39.334529 ,Shop tạo đơn tại TP.HCM
f954c576-d6f5-444d-8f6f-4cdb7520e0c3 ,HCM47611925 ,Đã điều phối ,2025-12-05 07:42:39.334529 ,Gán cho Shipper SHP_007
5cfb447b-9c8e-453e-8f54-7176ba1c9ca9 ,HCM47611925 ,Đang giao    ,2025-12-05 09:42:39.334529 ,Shipper đã lấy hàng
0c524b99-9957-4e7c-b1c6-9241534f149f ,HCM47611925 ,Hoàn trả     ,2025-12-05 23:42:39.334529 ,Giao thất bại/Hoàn trả
bda5cd41-4020-4f2b-b011-043a00e31ec6 ,HCM60538378 ,Mới tạo      ,2025-11-25 13:12:54.784854 ,Shop tạo đơn tại TP.HCM
1b43b18c-ee24-4331-8132-485447fa9267 ,HCM56704843 ,Mới tạo      ,2025-12-05 22:46:29.852038 ,Shop tạo đơn tại TP.HCM
9560edfc-1592-480b-8a46-3eb5388f3b72 ,HCM91610622 ,Mới tạo      ,2025-12-04 14:33:43.133768 ,Shop tạo đơn tại TP.HCM
1c91b3d5-ded0-414a-8708-e1ef6c9cc4b5 ,HCM91610622 ,Đã điều phối ,2025-12-04 15:03:43.133768 ,Gán cho Shipper SHP_006
08bc4795-90bb-4794-a3ce-9bc1009b37b2 ,HCM91610622 ,Đang giao    ,2025-12-04 17:03:43.133768 ,Shipper đã lấy hàng
f9cea61f-daf9-441e-bcdc-0cd947d24bce ,HCM91610622 ,Đang giao    ,2025-12-05 05:03:43.133768 ,Giao thất bại/Hoàn trả
5e5fc229-7729-4573-abc7-030cb6605e6c ,HCM13467814 ,Mới tạo      ,2025-11-30 13:15:09.785022 ,Shop tạo đơn tại TP.HCM
3e0fc7e5-cb5c-4f2e-a2c8-057b9cb70d9c ,HCM13467814 ,Đã điều phối ,2025-11-30 13:45:09.785022 ,Gán cho Shipper SHP_002
7afc341c-6042-43e3-828c-a7a21bb2a175 ,HCM13467814 ,Đang giao    ,2025-11-30 15:45:09.785022 ,Shipper đã lấy hàng
f7ae03e9-95cf-4c51-a1d3-095c29caf8f1 ,HCM13467814 ,Đã giao      ,2025-11-30 19:45:09.785022 ,Giao thành công
b9db0c0c-096e-4d75-b6cc-2eb19f15b8b5 ,HCM84374302 ,Mới tạo      ,2025-11-10 02:35:10.870324 ,Shop tạo đơn tại TP.HCM
600d8706-e567-4d0a-b8a4-a32ceae1f3f8 ,HCM88340460 ,Mới tạo      ,2025-11-23 14:13:20.359836 ,Shop tạo đơn tại TP.HCM
b1acbd4d-9071-4dfa-ab6e-e869cfe705e9 ,HCM88340460 ,Đã điều phối ,2025-11-23 14:43:20.359836 ,Gán cho Shipper SHP_005
8fcfe268-b3ef-4636-aa52-40cd334f3a4d ,HCM88340460 ,Đang giao    ,2025-11-23 16:43:20.359836 ,Shipper đã lấy hàng
eec65b0a-3ff3-46f3-88e6-1a8f495e1eff ,HCM88340460 ,Đang giao    ,2025-11-24 08:43:20.359836 ,Giao thất bại/Hoàn trả
254a7fe6-dcfc-43ff-a7c0-1ef810c48451 ,HCM26256150 ,Mới tạo      ,2025-11-13 21:54:17.078823 ,Shop tạo đơn tại TP.HCM
af9b3c4c-c3c5-40ea-b5ea-d24849245325 ,HCM26256150 ,Đã điều phối ,2025-11-13 22:24:17.078823 ,Gán cho Shipper SHP_003
06b305eb-964f-4918-9676-245d919d5d9d ,HCM26256150 ,Đang giao    ,2025-11-14 00:24:17.078823 ,Shipper đã lấy hàng
07a39e28-8c29-44be-a76f-543f9404430f ,HCM26256150 ,Đã giao      ,2025-11-14 17:24:17.078823 ,Giao thành công
82eb394f-8743-47b3-b798-de00cf6850a5 ,HCM24482137 ,Mới tạo      ,2025-11-22 18:39:01.291371 ,Shop tạo đơn tại TP.HCM
365b3f8a-7fda-4c7b-9214-c63c42e547b8 ,HCM37886259 ,Mới tạo      ,2025-11-26 07:55:10.147454 ,Shop tạo đơn tại TP.HCM
b0a47cc9-f2aa-437f-83b6-9641fc2f4409 ,HCM76469401 ,Mới tạo      ,2025-11-09 07:15:45.512193 ,Shop tạo đơn tại TP.HCM
7b6f50ff-8637-43a3-b38a-3f35a71d0c46 ,HCM76469401 ,Đã điều phối ,2025-11-09 07:45:45.512193 ,Gán cho Shipper SHP_004
4b4ac078-1f1a-4a75-8553-542621195d94 ,HCM76469401 ,Đang giao    ,2025-11-09 09:45:45.512193 ,Shipper đã lấy hàng
58744684-f130-441b-87e7-ce35a88f75cc ,HCM76469401 ,Đang lấy     ,2025-11-09 16:45:45.512193 ,Giao thất bại/Hoàn trả
86d516f6-f605-41d7-a99d-e2ef59df9164 ,HCM2942172  ,Mới tạo      ,2025-11-12 11:02:56.603493 ,Shop tạo đơn tại TP.HCM
40b6eca0-a208-4cc7-8cef-5e06f56e78c5 ,HCM30021945 ,Mới tạo      ,2025-11-09 22:41:40.043910 ,Shop tạo đơn tại TP.HCM
4f6c6def-3218-421f-9618-3c185642d14e ,HCM30021945 ,Đã điều phối ,2025-11-09 23:11:40.043910 ,Gán cho Shipper SHP_012
33bba4a1-44a3-4786-9e14-e4b87e5b5fb9 ,HCM30021945 ,Đang giao    ,2025-11-10 01:11:40.043910 ,Shipper đã lấy hàng
db209d23-7915-43bb-a700-64eaeb29bc88 ,HCM30021945 ,Đang giao    ,2025-11-10 07:11:40.043910 ,Giao thất bại/Hoàn trả
d300b3b1-c266-410c-b31f-7c9b92ad73fa ,HCM14224221 ,Mới tạo      ,2025-11-23 00:42:40.163347 ,Shop tạo đơn tại TP.HCM
7233fb18-64d7-46a3-94cc-4c2815fa778b ,HCM14224221 ,Đã điều phối ,2025-11-23 01:12:40.163347 ,Gán cho Shipper SHP_008
39b5c61b-bc01-4e51-a62c-c6378fdc918c ,HCM14224221 ,Đang giao    ,2025-11-23 03:12:40.163347 ,Shipper đã lấy hàng
328ffc8a-283f-4786-b65b-a88f0c880089 ,HCM14224221 ,Đã giao      ,2025-11-23 19:12:40.163347 ,Giao thành công
4a90aa58-20aa-44f4-a7ad-2b86b8289add ,HCM28427979 ,Mới tạo      ,2025-11-24 05:59:41.986659 ,Shop tạo đơn tại TP.HCM
681c2deb-d3a7-4b56-a1d6-0f8bc30a031a ,HCM28427979 ,Đã điều phối ,2025-11-24 06:29:41.986659 ,Gán cho Shipper SHP_013
4b3db1d3-241c-4607-a0e5-78fb271c3766 ,HCM28427979 ,Đang giao    ,2025-11-24 08:29:41.986659 ,Shipper đã lấy hàng
7d94fdc2-c1dd-41f9-9129-e6160eb64b0e ,HCM28427979 ,Hoàn trả     ,2025-11-25 04:29:41.986659 ,Giao thất bại/Hoàn trả
7bc822d0-0d9d-4426-ad8d-86dc348108ce ,HCM45296924 ,Mới tạo      ,2025-11-10 21:55:14.154701 ,Shop tạo đơn tại TP.HCM
f06e5cca-1dc5-4eb1-95d1-ca8bc038c644 ,HCM45296924 ,Đã điều phối ,2025-11-10 22:25:14.154701 ,Gán cho Shipper SHP_005
dc814323-a81b-4898-af3a-20d9ccf2a9db ,HCM45296924 ,Đang giao    ,2025-11-11 00:25:14.154701 ,Shipper đã lấy hàng
49a043ce-06f5-4b5a-9f31-1c5c4f3e9149 ,HCM45296924 ,Đã giao      ,2025-11-11 06:25:14.154701 ,Giao thành công
fa25d35f-6453-4b07-9cb3-c07bd509635f ,HCM175451   ,Mới tạo      ,2025-11-20 13:10:20.352393 ,Shop tạo đơn tại TP.HCM
9a6a059e-2059-44fc-912b-47193ccc9f16 ,HCM175451   ,Đã điều phối ,2025-11-20 13:40:20.352393 ,Gán cho Shipper SHP_007
b91f9ef4-ccad-4f47-8de2-ab4d05805049 ,HCM175451   ,Đang giao    ,2025-11-20 15:40:20.352393 ,Shipper đã lấy hàng
ebe15368-4dc9-463f-8b8f-032d354463bc ,HCM175451   ,Đang lấy     ,2025-11-20 21:40:20.352393 ,Giao thất bại/Hoàn trả
2115680d-bff2-4770-afee-263a934f6b97 ,HCM38647028 ,Mới tạo      ,2025-11-27 02:35:59.917369 ,Shop tạo đơn tại TP.HCM
ea8ba545-1029-4d02-861c-8ec31650151d ,HCM14456332 ,Mới tạo      ,2025-11-23 08:45:28.056727 ,Shop tạo đơn tại TP.HCM
9f596f36-f191-414f-8f7b-8c0fc7a505fd ,HCM14456332 ,Đã điều phối ,2025-11-23 09:15:28.056727 ,Gán cho Shipper SHP_014
db47bbc5-a858-444c-bc6d-313ec7d6dd64 ,HCM14456332 ,Đang giao    ,2025-11-23 11:15:28.056727 ,Shipper đã lấy hàng
29d77446-285a-4f2d-b771-5cb5926100e4 ,HCM14456332 ,Hoàn trả     ,2025-11-23 16:15:28.056727 ,Giao thất bại/Hoàn trả
58cd4002-a884-487e-8d97-3f01b1e33bdb ,HCM31620000 ,Mới tạo      ,2025-11-24 14:40:08.636284 ,Shop tạo đơn tại TP.HCM
6c33efb3-79f8-4341-81af-52778a0b00a5 ,HCM31620000 ,Đã điều phối ,2025-11-24 15:10:08.636284 ,Gán cho Shipper SHP_003
881c705d-58c3-4e06-bd0a-b79a295c7603 ,HCM31620000 ,Đang giao    ,2025-11-24 17:10:08.636284 ,Shipper đã lấy hàng
c5ff1d21-6dc3-4857-adac-3bee97ebc45f ,HCM31620000 ,Đang giao    ,2025-11-25 14:10:08.636284 ,Giao thất bại/Hoàn trả
8be90a06-8268-46e9-ba95-e9cdf222fb0a ,HCM17805358 ,Mới tạo      ,2025-11-12 01:04:03.236946 ,Shop tạo đơn tại TP.HCM
fbb364fd-7e78-4698-b9a0-398094197205 ,HCM17805358 ,Đã điều phối ,2025-11-12 01:34:03.236946 ,Gán cho Shipper SHP_015
8eedb99f-5c17-407a-b003-29adde08b7e5 ,HCM17805358 ,Đang giao    ,2025-11-12 03:34:03.236946 ,Shipper đã lấy hàng
8168e4f8-a68e-4a4e-b675-e20d0caa410a ,HCM17805358 ,Đang lấy     ,2025-11-12 18:34:03.236946 ,Giao thất bại/Hoàn trả
66db7e73-87fc-4830-b56e-cbabc811ae79 ,HCM26326830 ,Mới tạo      ,2025-11-23 10:35:55.649031 ,Shop tạo đơn tại TP.HCM
2f09c5ed-e478-447a-b06c-90378e339ad0 ,HCM26326830 ,Đã điều phối ,2025-11-23 11:05:55.649031 ,Gán cho Shipper SHP_013
1e1f5aff-edb5-46e2-bce8-2f82811bdfdb ,HCM26326830 ,Đang giao    ,2025-11-23 13:05:55.649031 ,Shipper đã lấy hàng
8fdc23f8-e3ed-4a92-99d4-557b535c04e0 ,HCM26326830 ,Đang giao    ,2025-11-23 15:05:55.649031 ,Giao thất bại/Hoàn trả
1f10e069-a079-4195-b5d3-8b54afd6003e ,HCM34155641 ,Mới tạo      ,2025-11-19 10:39:08.747584 ,Shop tạo đơn tại TP.HCM
8eac879b-42ca-4207-bd70-12b962efc188 ,HCM54187255 ,Mới tạo      ,2025-11-27 22:20:28.910173 ,Shop tạo đơn tại TP.HCM
39f2d5a9-dfac-4b9c-9390-d3f2f30faa69 ,HCM54187255 ,Đã điều phối ,2025-11-27 22:50:28.910173 ,Gán cho Shipper SHP_006
8f98e0e4-7003-4b72-aaf6-4fcb388c15fd ,HCM54187255 ,Đang giao    ,2025-11-28 00:50:28.910173 ,Shipper đã lấy hàng
d097f010-c059-4b9a-9942-1233cb2b96e2 ,HCM54187255 ,Đang giao    ,2025-11-28 04:50:28.910173 ,Giao thất bại/Hoàn trả
fd3f1baa-f8ea-4b6d-bf31-1e63bf978cc3 ,HCM42920292 ,Mới tạo      ,2025-11-19 13:04:23.904310 ,Shop tạo đơn tại TP.HCM
c298d83f-b169-43da-bbcc-c4ab3966e9ac ,HCM42920292 ,Đã điều phối ,2025-11-19 13:34:23.904310 ,Gán cho Shipper SHP_009
1b4354c4-5e01-45e0-b828-4625c3faa5d8 ,HCM42920292 ,Đang giao    ,2025-11-19 15:34:23.904310 ,Shipper đã lấy hàng
879afaea-fa8d-45aa-835d-f34b4478e566 ,HCM42920292 ,Đã giao      ,2025-11-19 21:34:23.904310 ,Giao thành công
89bb56a9-8011-4c9a-b366-a2e3e260e2cb ,HCM81226461 ,Mới tạo      ,2025-11-15 04:18:16.055614 ,Shop tạo đơn tại TP.HCM
a9add2e3-00da-46e8-a120-506d9eb7b831 ,HCM81226461 ,Đã điều phối ,2025-11-15 04:48:16.055614 ,Gán cho Shipper SHP_011
ee97037b-5eb4-4ab4-a471-b3e95928155e ,HCM81226461 ,Đang giao    ,2025-11-15 06:48:16.055614 ,Shipper đã lấy hàng
0c9a50ef-878b-4ab6-b2cd-b30c3ddf7427 ,HCM81226461 ,Đang lấy     ,2025-11-16 03:48:16.055614 ,Giao thất bại/Hoàn trả
1ed19fb9-36e0-4e11-a34c-a50e59181491 ,HCM22508409 ,Mới tạo      ,2025-11-15 02:54:55.041457 ,Shop tạo đơn tại TP.HCM
04e15296-1285-4e49-bddd-109bcc51ad48 ,HCM22508409 ,Đã điều phối ,2025-11-15 03:24:55.041457 ,Gán cho Shipper SHP_003
2217afb9-1bd5-41d8-9506-4cef62af06d2 ,HCM22508409 ,Đang giao    ,2025-11-15 05:24:55.041457 ,Shipper đã lấy hàng
a79f2ce2-be3c-4ad1-beda-dc52b543fb8d ,HCM22508409 ,Đã giao      ,2025-11-16 03:24:55.041457 ,Giao thành công
f05a59c6-eee8-49cb-b1e2-45be2b901116 ,HCM9508701  ,Mới tạo      ,2025-11-11 19:16:59.322727 ,Shop tạo đơn tại TP.HCM
820a20e0-02a6-4296-8b9e-421daf481a85 ,HCM9508701  ,Đã điều phối ,2025-11-11 19:46:59.322727 ,Gán cho Shipper SHP_006
490cc3a6-2e4d-4b31-a380-6b45abfd980e ,HCM9508701  ,Đang giao    ,2025-11-11 21:46:59.322727 ,Shipper đã lấy hàng
f3d30d2a-243c-4b6d-99b1-b7c6f5579d7c ,HCM9508701  ,Đã giao      ,2025-11-11 23:46:59.322727 ,Giao thành công
85e7abd2-7eac-4c31-a45c-3c3cf59f50ee ,HCM54412533 ,Mới tạo      ,2025-11-20 18:40:25.527799 ,Shop tạo đơn tại TP.HCM
28176b01-1bc3-4ded-9b66-e76b60d00faa ,HCM54412533 ,Đã điều phối ,2025-11-20 19:10:25.527799 ,Gán cho Shipper SHP_012
661c733e-aeea-4e63-b83a-deff6823bfca ,HCM54412533 ,Đang giao    ,2025-11-20 21:10:25.527799 ,Shipper đã lấy hàng
fa5e1e4e-b2df-43e4-925f-ea05364b0179 ,HCM54412533 ,Đã giao      ,2025-11-21 21:10:25.527799 ,Giao thành công
78c01977-a7e7-47f7-b176-3b391b9b299b ,HCM56536916 ,Mới tạo      ,2025-11-11 15:31:09.748887 ,Shop tạo đơn tại TP.HCM
4df1b515-d276-4566-8a0b-ea97d7e0a481 ,HCM56536916 ,Đã điều phối ,2025-11-11 16:01:09.748887 ,Gán cho Shipper SHP_015
cdc646e3-17ae-4988-9282-1fef450e45e4 ,HCM56536916 ,Đang giao    ,2025-11-11 18:01:09.748887 ,Shipper đã lấy hàng
e7794bfb-9958-451c-b6f6-150c043940ba ,HCM56536916 ,Hoàn trả     ,2025-11-12 14:01:09.748887 ,Giao thất bại/Hoàn trả
7a7c17f3-b940-47da-9ee9-0f3db542500e ,HCM72601750 ,Mới tạo      ,2025-11-28 14:08:49.394727 ,Shop tạo đơn tại TP.HCM
faca4e9e-2148-4a82-8d01-e042f46b40d2 ,HCM72601750 ,Đã điều phối ,2025-11-28 14:38:49.394727 ,Gán cho Shipper SHP_012
3ea52926-623e-4676-9f6c-519c210d4610 ,HCM72601750 ,Đang giao    ,2025-11-28 16:38:49.394727 ,Shipper đã lấy hàng
193c721c-34ff-499e-a635-204d1b7d4568 ,HCM72601750 ,Đã giao      ,2025-11-29 12:38:49.394727 ,Giao thành công
55103879-e652-4138-9119-12bb64f8c113 ,HCM24898157 ,Mới tạo      ,2025-11-16 14:31:19.936155 ,Shop tạo đơn tại TP.HCM
8056ff77-d721-4dd0-b6cc-d5280ccec801 ,HCM6772759  ,Mới tạo      ,2025-11-30 23:30:07.068611 ,Shop tạo đơn tại TP.HCM
b1709403-7963-4b1f-a34e-8c8ad268e0db ,HCM45241460 ,Mới tạo      ,2025-11-13 22:51:04.527197 ,Shop tạo đơn tại TP.HCM
b4ae5784-628d-44c4-8c1b-bc939d635237 ,HCM46135067 ,Mới tạo      ,2025-11-11 22:45:06.526414 ,Shop tạo đơn tại TP.HCM
efbd1f5a-ce72-4c50-93b6-6abbb43c2a1a ,HCM64606317 ,Mới tạo      ,2025-11-24 21:06:35.262472 ,Shop tạo đơn tại TP.HCM
055b5758-087f-4752-92fa-1d673d4b6888 ,HCM64606317 ,Đã điều phối ,2025-11-24 21:36:35.262472 ,Gán cho Shipper SHP_014
4803ea5a-d68d-46fe-88a7-9be26d68f406 ,HCM64606317 ,Đang giao    ,2025-11-24 23:36:35.262472 ,Shipper đã lấy hàng
5b487d17-8702-4501-9339-bbbbcc5ebc13 ,HCM64606317 ,Đang giao    ,2025-11-25 18:36:35.262472 ,Giao thất bại/Hoàn trả
722d5d3e-2c60-419c-b594-3fb77e3613a7 ,HCM76291098 ,Mới tạo      ,2025-12-01 04:40:46.427684 ,Shop tạo đơn tại TP.HCM
fc606f43-41cf-4a55-8005-81ce7985e3f2 ,HCM94304328 ,Mới tạo      ,2025-12-02 10:20:07.194466 ,Shop tạo đơn tại TP.HCM
950d5b1d-397f-4cd9-89f4-9fc2b1a3a13b ,HCM28223437 ,Mới tạo      ,2025-11-27 18:17:48.909700 ,Shop tạo đơn tại TP.HCM
4d365a1d-f242-4db7-9cdf-10d66d395642 ,HCM28223437 ,Đã điều phối ,2025-11-27 18:47:48.909700 ,Gán cho Shipper SHP_012
acc03fff-e836-431e-8073-7a5178c11340 ,HCM28223437 ,Đang giao    ,2025-11-27 20:47:48.909700 ,Shipper đã lấy hàng
dea551d0-17b6-4a9d-a829-4330e3d9081f ,HCM28223437 ,Đã giao      ,2025-11-28 00:47:48.909700 ,Giao thành công
905eae5c-96ae-4d2d-8219-c230f56f85c7 ,HCM14942153 ,Mới tạo      ,2025-11-13 07:05:22.791121 ,Shop tạo đơn tại TP.HCM
c98265fb-d36c-4aaa-bdc4-31f605f66dd4 ,HCM14942153 ,Đã điều phối ,2025-11-13 07:35:22.791121 ,Gán cho Shipper SHP_004
87f77907-1ff0-4c72-a514-1f002346f802 ,HCM14942153 ,Đang giao    ,2025-11-13 09:35:22.791121 ,Shipper đã lấy hàng
68dce508-8c91-40ea-aec4-97f0d52082ba ,HCM14942153 ,Đang lấy     ,2025-11-14 08:35:22.791121 ,Giao thất bại/Hoàn trả
e217f987-d7a4-47ee-a8a4-ea4bd992ac83 ,HCM1760223  ,Mới tạo      ,2025-11-17 15:25:46.982254 ,Shop tạo đơn tại TP.HCM
993d2bf7-29d7-436a-8460-4d6e76e37c1a ,HCM39749028 ,Mới tạo      ,2025-12-02 01:34:06.207789 ,Shop tạo đơn tại TP.HCM
0839515b-6cbc-4944-b70e-92a33d3d018c ,HCM39749028 ,Đã điều phối ,2025-12-02 02:04:06.207789 ,Gán cho Shipper SHP_007
d4af9cd7-34a8-41cc-a0b3-c89adee21597 ,HCM39749028 ,Đang giao    ,2025-12-02 04:04:06.207789 ,Shipper đã lấy hàng
c7c056d6-8695-46b1-84ee-7176335ac7d7 ,HCM39749028 ,Đã giao      ,2025-12-02 15:04:06.207789 ,Giao thành công
96ef6e69-64f3-43e3-9cc4-f9a2be2c88c9 ,HCM29108636 ,Mới tạo      ,2025-11-22 00:15:27.381805 ,Shop tạo đơn tại TP.HCM
